node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V
SB-020,2011-09-24 14:20:00,17.16,71.01,1016.86,2.91,43.7,0.0,41.42,777.7,3.66
SB-020,2011-09-24 14:30:00,19.11,75.58,1006.48,0.72,212.5,0.0,39.33,691.0,3.52
SB-019,2011-09-24 14:40:00,17.84,67.08,1004.3,3.25,324.4,0.0,35.51,571.0,3.86
SB-017,2011-09-24 14:50:00,17.34,71.76,1012.93,4.05,21.8,3.7,35.12,546.8,3.37
SB-020,2011-09-24 15:00:00,17.44,79.38,1006.64,0.39,116.2,13.7,34.68,567.0,3.57
SB-018,2011-09-24 15:10:00,19.47,68.86,1018.58,1.15,350.9,0.0,33.49,505.1,3.56
SB-014,2011-09-24 15:20:00,19.75,79.2,1018.75,2.1,268.0,10.0,30.65,454.3,3.41
SB-002,2011-09-24 15:30:00,16.96,76.8,1010.09,3.98,53.6,2.0,31.54,572.2,3.43
SB-016,2011-09-24 15:40:00,19.4,66.28,1013.86,0.15,39.6,0.0,28.56,427.6,3.88
SB-008,2011-09-24 15:50:00,17.88,67.38,1015.05,1.57,127.2,5.3,44.79,347.8,3.28
SB-010,2011-09-24 16:00:00,19.42,64.29,1016.36,3.05,204.9,0.0,42.44,328.3,3.5
SB-016,2011-09-24 16:10:00,19.26,63.78,1015.55,3.11,25.9,0.0,27.15,401.0,3.57
SB-007,2011-09-24 16:20:00,17.38,65.39,1011.27,4.14,2.2,12.2,29.73,319.7,3.82
SB-006,2011-09-24 16:30:00,17.27,67.39,1015.44,3.56,155.4,0.0,28.16,333.3,3.83
SB-004,2011-09-24 16:40:00,17.07,73.78,1013.89,2.71,270.9,0.7,44.26,218.9,3.58
SB-003,2011-09-24 16:50:00,19.29,56.64,1016.23,0.94,31.3,9.5,36.68,245.0,3.59
SB-011,2011-09-24 17:00:00,17.45,67.07,1010.65,4.45,265.0,24.6,34.61,179.8,3.76
SB-010,2011-09-24 17:10:00,16.17,61.65,1006.71,2.87,332.2,0.0,33.52,183.9,4.1
SB-014,2011-09-24 17:20:00,14.36,60.87,1010.74,2.61,191.0,1.3,29.18,165.9,3.42
SB-005,2011-09-24 17:30:00,15.82,65.19,1012.49,2.91,56.1,0.0,38.25,141.1,3.59
SB-002,2011-09-24 17:40:00,18.21,60.28,1017.75,1.29,274.7,8.1,29.52,110.0,3.69
SB-013,2011-09-24 17:50:00,18.52,67.01,1017.05,1.2,254.7,0.4,40.95,67.9,3.61
SB-018,2011-09-24 18:00:00,17.36,53.42,1019.01,2.31,228.6,0.0,31.12,23.1,3.43
SB-003,2011-09-24 18:10:00,15.91,51.47,1011.94,3.13,86.8,19.8,38.95,0.0,3.66
SB-011,2011-09-24 18:20:00,15.67,53.99,1012.56,2.85,148.7,1.9,41.29,0.0,3.94
SB-006,2011-09-24 18:30:00,17.69,77.12,1010.19,1.81,14.3,2.0,33.64,0.0,3.5
SB-003,2011-09-24 18:40:00,17.32,60.64,1015.17,0.91,18.1,6.6,41.5,0.0,3.49
SB-001,2011-09-24 18:50:00,14.81,52.84,1010.96,4.96,37.3,21.1,40.93,0.0,3.24
SB-006,2011-09-24 19:00:00,16.09,60.58,1011.84,0.5,125.9,11.7,46.25,0.0,3.48
SB-006,2011-09-24 19:10:00,16.78,62.19,1016.99,0.21,102.7,9.0,25.6,0.0,3.93
SB-008,2011-09-24 19:20:00,14.45,59.65,1011.45,2.14,1.1,23.4,34.35,0.0,3.92
SB-003,2011-09-24 19:30:00,16.74,71.24,1008.12,3.44,260.4,13.8,31.18,0.0,3.31
SB-013,2011-09-24 19:40:00,17.04,52.88,1012.2,2.62,37.5,0.0,32.67,0.0,3.65
SB-017,2011-09-24 19:50:00,17.88,62.27,1014.9,2.51,221.3,5.1,41.08,0.0,3.31
SB-014,2011-09-24 20:00:00,,70.15,1009.42,4.17,278.7,2.3,28.02,0.0,3.82
SB-003,2011-09-24 20:10:00,14.85,59.48,1017.83,2.06,318.5,11.0,36.57,0.0,3.7
SB-004,2011-09-24 20:20:00,14.82,66.53,1014.18,0.79,131.3,17.6,32.04,0.0,3.54
SB-003,2011-09-24 20:30:00,15.85,65.68,1017.6,1.53,184.5,6.1,40.54,0.0,3.7
SB-015,2011-09-24 20:40:00,15.61,60.23,1012.9,2.92,334.2,25.3,35.58,0.0,3.41
SB-011,2011-09-24 20:50:00,14.21,62.28,1016.61,0.64,65.1,0.1,30.55,0.0,3.5
SB-002,2011-09-24 21:00:00,13.44,54.48,1016.62,2.24,237.5,0.0,33.06,0.0,3.36
SB-013,2011-09-24 21:10:00,14.99,70.69,1011.72,1.72,53.9,17.0,38.37,0.0,4.1
SB-016,2011-09-24 21:20:00,13.54,65.84,1010.52,1.83,177.6,1.5,28.42,0.0,3.5
SB-006,2011-09-24 21:30:00,11.7,64.33,1013.27,3.14,87.7,20.2,35.84,0.0,3.89
SB-015,2011-09-24 21:40:00,13.36,57.82,1012.83,2.18,60.9,4.3,37.51,0.0,3.39
SB-004,2011-09-24 21:50:00,12.44,55.14,1006.11,3.69,105.1,0.0,32.73,0.0,3.54
SB-015,2011-09-24 22:00:00,13.32,53.64,1008.89,1.67,19.5,0.0,36.08,0.0,3.21
SB-017,2011-09-24 22:10:00,15.8,60.22,1006.06,0.15,255.8,6.5,37.44,0.0,3.75
SB-012,2011-09-24 22:20:00,14.25,53.92,1015.72,2.51,271.7,25.8,35.06,0.0,3.41
SB-002,2011-09-24 22:30:00,10.95,64.29,1011.64,2.04,164.8,0.0,38.56,0.0,3.23
SB-005,2011-09-24 22:40:00,11.48,67.19,1009.84,5.09,201.3,0.0,42.89,0.0,3.54
SB-012,2011-09-24 22:50:00,13.21,68.81,1015.73,1.83,45.2,0.9,38.78,0.0,3.44
SB-009,2011-09-24 23:00:00,13.37,63.99,1008.08,1.88,236.2,27.3,37.66,0.0,3.59
SB-010,2011-09-24 23:10:00,13.16,57.02,1007.52,1.04,59.5,20.2,37.99,0.0,3.74
SB-018,2011-09-24 23:20:00,11.16,64.4,1012.97,4.98,200.7,11.2,40.81,0.0,3.76
SB-005,2011-09-24 23:30:00,11.25,74.06,1011.5,1.47,112.4,2.1,36.11,0.0,3.34
SB-001,2011-09-24 23:40:00,11.05,65.36,1014.66,2.38,141.7,0.0,32.04,0.0,3.41
SB-002,2011-09-24 23:50:00,11.09,69.81,1011.06,3.29,121.1,11.1,24.9,0.0,3.52
SB-003,2011-09-25 00:00:00,10.62,61.53,1014.61,0.76,65.1,4.8,34.13,0.0,3.55
SB-008,2011-09-25 00:10:00,10.68,68.08,1014.88,2.85,293.3,37.9,32.33,0.0,3.38
SB-012,2011-09-25 00:20:00,12.04,69.62,1012.58,1.22,354.0,43.8,24.35,0.0,3.69
SB-010,2011-09-25 00:30:00,11.54,64.53,1012.59,0.17,223.9,34.5,31.69,0.0,3.34
SB-019,2011-09-25 00:40:00,9.06,67.26,1020.55,1.09,309.9,35.1,41.63,0.0,3.82
SB-012,2011-09-25 00:50:00,12.39,75.73,1014.34,1.58,162.1,35.8,27.56,0.0,3.87
SB-004,2011-09-25 01:00:00,10.76,71.09,1012.69,2.8,214.0,21.4,37.05,0.0,3.3
SB-004,2011-09-25 01:10:00,11.82,73.46,1017.64,5.83,310.9,28.0,57.83,0.0,3.55
SB-004,2011-09-25 01:20:00,9.13,68.6,1025.12,2.15,339.3,34.6,40.1,0.0,3.31
SB-009,2011-09-25 01:30:00,12.06,69.35,1014.07,4.55,137.3,18.4,43.72,0.0,3.69
SB-020,2011-09-25 01:40:00,11.37,74.22,1006.65,0.37,249.6,37.7,41.81,0.0,3.78
SB-003,2011-09-25 01:50:00,9.61,67.9,1013.16,3.24,65.8,31.1,40.74,0.0,3.76
SB-018,2011-09-25 02:00:00,12.69,75.23,1008.63,1.34,24.8,38.0,40.18,0.0,3.68
SB-001,2011-09-25 02:10:00,8.4,71.02,1014.72,0.61,195.4,38.8,34.03,0.0,3.9
SB-007,2011-09-25 02:20:00,9.07,76.24,1013.51,3.42,288.9,30.2,24.57,0.0,3.13
SB-008,2011-09-25 02:30:00,6.95,73.68,1016.99,0.99,233.7,23.8,25.65,0.0,3.45
SB-007,2011-09-25 02:40:00,10.74,77.31,1011.51,0.63,215.1,21.6,28.48,0.0,3.82
SB-012,2011-09-25 02:50:00,10.33,81.08,1013.6,2.03,314.8,37.1,36.31,0.0,3.66
SB-003,2011-09-25 03:00:00,10.95,79.01,1020.05,1.65,341.5,32.1,41.49,0.0,3.47
SB-004,2011-09-25 03:10:00,7.66,73.84,1016.14,4.72,169.9,33.5,35.0,0.0,3.78
SB-005,2011-09-25 03:20:00,10.93,84.89,1012.54,3.23,268.2,35.7,36.85,0.0,3.49
SB-001,2011-09-25 03:30:00,11.24,82.63,1011.66,4.33,202.7,8.8,41.87,0.0,3.47
SB-010,2011-09-25 03:40:00,8.66,84.69,1011.55,1.52,133.4,41.8,33.89,0.0,3.39
SB-003,2011-09-25 03:50:00,11.72,82.07,1019.29,1.68,278.5,36.0,38.19,0.0,3.74
SB-006,2011-09-25 04:00:00,9.01,72.49,1014.02,2.94,137.4,27.4,29.64,0.0,3.61
SB-003,2011-09-25 04:10:00,10.5,83.74,1011.7,0.1,268.4,18.6,28.84,0.0,3.49
SB-005,2011-09-25 04:20:00,8.62,77.89,1015.84,2.0,292.6,32.6,36.36,0.0,3.63
SB-020,2011-09-25 04:30:00,9.16,78.7,1014.21,1.36,70.1,39.2,35.12,0.0,3.82
SB-002,2011-09-25 04:40:00,10.33,92.17,1011.59,2.7,202.2,20.0,38.08,0.0,3.26
SB-020,2011-09-25 04:50:00,7.44,85.12,1011.69,0.66,18.0,42.4,40.12,0.0,3.74
SB-020,2011-09-25 05:00:00,8.95,84.19,1010.94,3.49,248.8,18.8,42.61,0.0,3.45
SB-011,2011-09-25 05:10:00,11.44,83.77,1013.44,1.47,192.8,45.5,30.88,0.0,3.63
SB-019,2011-09-25 05:20:00,12.28,82.44,1015.4,0.03,229.1,61.3,35.97,0.0,3.73
SB-006,2011-09-25 05:30:00,12.43,93.31,1010.24,1.63,205.6,42.3,49.17,0.0,3.99
SB-001,2011-09-25 05:40:00,8.42,86.29,1012.77,2.42,304.6,27.8,35.66,0.0,3.51
SB-019,2011-09-25 05:50:00,12.54,90.57,1009.71,2.06,307.5,29.7,25.86,0.0,3.6
SB-020,2011-09-25 06:00:00,9.41,85.51,1012.53,2.07,82.1,43.4,37.43,36.4,3.39
SB-010,2011-09-25 06:10:00,10.01,92.51,1013.49,3.52,94.5,44.7,28.27,11.6,3.56
SB-012,2011-09-25 06:20:00,10.79,84.91,1018.56,1.76,359.6,24.5,30.82,59.7,3.97
SB-016,2011-09-25 06:30:00,11.31,90.54,1014.29,4.99,38.0,23.7,51.03,106.8,3.6
SB-005,2011-09-25 06:40:00,11.44,85.33,1016.34,0.96,62.0,29.9,34.54,113.1,3.83
SB-004,2011-09-25 06:50:00,12.15,82.66,1009.01,3.71,186.4,23.7,23.64,115.0,3.54
SB-002,2011-09-25 07:00:00,13.49,82.27,1014.49,4.52,299.4,22.8,51.49,214.3,3.77
SB-005,2011-09-25 07:10:00,11.68,95.37,1010.15,0.04,338.0,44.1,39.38,276.9,3.58
SB-014,2011-09-25 07:20:00,11.39,81.1,1020.98,2.33,125.6,29.8,39.95,308.8,3.69
SB-014,2011-09-25 07:30:00,13.74,84.51,1014.22,4.44,307.8,31.7,33.2,316.8,3.5
SB-013,2011-09-25 07:40:00,10.94,84.71,1015.45,2.34,354.4,33.1,29.81,301.1,3.56
SB-018,2011-09-25 07:50:00,14.8,91.52,1021.95,0.22,301.6,24.1,31.56,397.8,3.46
SB-017,2011-09-25 08:00:00,11.75,87.06,1020.73,3.0,68.2,44.9,32.46,429.4,3.57
SB-013,2011-09-25 08:10:00,12.93,85.15,1012.19,2.65,345.5,7.0,33.12,355.5,3.57
SB-017,2011-09-25 08:20:00,15.2,81.81,1018.92,0.01,283.8,2.5,36.29,483.6,3.68
SB-016,2011-09-25 08:30:00,10.14,86.11,1009.51,1.45,239.3,1.7,32.67,497.0,3.28
SB-004,2011-09-25 08:40:00,15.21,93.16,1018.01,2.15,173.7,8.0,38.88,414.4,4.04
SB-016,2011-09-25 08:50:00,14.45,93.04,1010.27,3.49,350.1,18.3,31.05,552.6,3.62
SB-004,2011-09-25 09:00:00,14.95,91.0,1016.76,4.27,194.6,11.1,28.64,584.2,3.46
SB-006,2011-09-25 09:10:00,14.39,80.33,1009.88,0.91,338.7,0.0,25.22,563.3,3.66
SB-016,2011-09-25 09:20:00,14.13,84.57,1014.07,2.48,154.0,0.0,36.49,612.8,3.56
SB-010,2011-09-25 09:30:00,13.48,84.9,1013.96,4.16,312.0,5.1,35.01,588.8,3.8
SB-007,2011-09-25 09:40:00,15.27,95.1,1015.13,0.17,251.4,0.0,33.47,598.2,3.23
SB-002,2011-09-25 09:50:00,15.33,82.0,1015.46,0.05,4.3,1.3,35.03,720.8,3.64
SB-010,2011-09-25 10:00:00,17.17,93.14,1022.68,4.59,147.0,3.5,23.88,662.7,3.72
SB-016,2011-09-25 10:10:00,14.63,91.08,1013.65,0.2,65.5,0.0,47.35,702.5,3.4
SB-008,2011-09-25 10:20:00,15.83,87.45,1017.52,3.57,93.1,18.2,37.63,710.9,3.57
SB-009,2011-09-25 10:30:00,15.07,82.28,1011.31,2.43,217.1,0.0,25.83,652.8,3.46
SB-013,2011-09-25 10:40:00,14.93,88.33,1013.44,4.02,217.3,7.5,39.77,763.3,3.58
SB-020,2011-09-25 10:50:00,15.65,91.29,1014.33,2.94,322.1,0.0,30.68,811.1,3.81
SB-008,2011-09-25 11:00:00,16.19,89.43,1011.93,6.16,179.1,23.6,34.16,798.1,3.54
SB-014,2011-09-25 11:10:00,16.24,86.67,1013.73,1.54,13.5,10.1,40.13,818.6,3.91
SB-010,2011-09-25 11:20:00,16.04,85.58,1018.01,0.55,287.4,2.2,41.18,764.1,3.8
SB-009,2011-09-25 11:30:00,14.65,83.13,1011.74,4.49,106.0,10.4,38.31,839.8,4.0
SB-002,2011-09-25 11:40:00,16.91,80.24,1014.22,0.41,358.9,0.0,31.83,783.7,3.36
SB-012,2011-09-25 11:50:00,15.62,84.49,1016.85,4.49,148.9,21.0,41.72,707.3,3.55
SB-016,2011-09-25 12:00:00,15.77,77.8,1008.72,1.68,57.1,0.0,41.52,865.8,3.78
SB-001,2011-09-25 12:10:00,16.23,85.11,1007.9,1.65,231.7,0.0,33.18,816.3,3.46
SB-013,2011-09-25 12:20:00,18.37,85.12,1010.21,1.04,89.2,2.2,35.85,805.1,3.69
SB-015,2011-09-25 12:30:00,18.66,70.8,1012.39,2.49,263.1,2.4,34.98,692.1,3.77
SB-010,2011-09-25 12:40:00,17.2,75.67,1006.22,2.42,227.6,22.0,39.67,796.1,3.42
SB-015,2011-09-25 12:50:00,18.08,73.15,1018.47,2.33,30.5,18.5,37.06,810.0,3.51
SB-020,2011-09-25 13:00:00,18.04,78.58,1020.42,4.18,287.2,6.8,36.6,771.7,3.51
SB-006,2011-09-25 13:10:00,17.05,83.5,1008.11,0.04,125.5,2.2,28.11,674.3,3.75
SB-017,2011-09-25 13:20:00,17.81,72.73,1016.86,2.74,75.2,8.5,28.67,810.3,3.25
SB-003,2011-09-25 13:30:00,17.08,82.71,1011.94,1.04,219.5,13.1,29.44,686.9,3.74
SB-002,2011-09-25 13:40:00,17.97,74.37,1016.23,5.08,31.3,11.5,39.52,731.2,3.61
SB-015,2011-09-25 13:50:00,18.74,71.72,1015.58,4.96,83.3,0.0,22.74,687.6,3.8
SB-008,2011-09-25 14:00:00,19.34,73.5,1015.64,3.01,64.5,8.0,32.38,676.2,3.12
SB-016,2011-09-25 14:10:00,18.47,69.58,1021.15,0.08,301.3,1.4,29.26,625.3,3.83
SB-012,2011-09-25 14:20:00,17.52,75.84,1010.78,0.47,350.9,11.1,32.25,681.0,3.86
SB-019,2011-09-25 14:30:00,16.25,82.28,1013.01,3.82,340.1,0.0,37.98,627.6,3.39
SB-012,2011-09-25 14:40:00,17.96,73.35,1011.77,2.37,154.2,0.4,42.54,543.2,3.95
SB-013,2011-09-25 14:50:00,16.68,65.99,1008.04,0.02,206.1,0.0,35.43,627.7,3.85
SB-001,2011-09-25 15:00:00,17.59,77.0,1012.29,3.12,26.5,0.0,53.15,449.2,3.47
SB-013,2011-09-25 15:10:00,19.57,69.56,1013.63,1.89,343.9,3.3,33.44,531.0,3.69
SB-004,2011-09-25 15:20:00,18.41,67.81,1008.48,0.87,44.5,30.0,39.57,559.7,3.56
SB-019,2011-09-25 15:30:00,17.03,62.44,1013.71,1.95,346.6,0.0,35.54,462.4,3.77
SB-013,2011-09-25 15:40:00,19.4,69.68,1014.24,5.26,220.5,0.0,35.64,469.0,3.71
SB-016,2011-09-25 15:50:00,18.05,65.3,1006.61,4.7,216.8,0.0,31.68,441.9,3.67
SB-008,2011-09-25 16:00:00,17.34,70.38,1015.06,3.19,168.6,0.0,37.5,441.8,3.82
SB-008,2011-09-25 16:10:00,16.99,67.43,1016.3,2.96,97.4,14.1,29.63,317.0,3.61
SB-019,2011-09-25 16:20:00,19.24,72.1,1015.21,0.11,122.9,25.3,45.08,246.2,3.51
SB-008,2011-09-25 16:30:00,19.66,67.34,1014.73,5.58,86.5,4.6,35.94,317.9,3.21
SB-009,2011-09-25 16:40:00,18.78,65.28,1016.41,1.35,114.4,2.0,21.13,388.0,3.67
SB-017,2011-09-25 16:50:00,17.82,59.8,1009.75,3.84,250.3,18.2,25.93,162.6,3.88
SB-001,2011-09-25 17:00:00,18.39,65.79,1007.87,1.66,54.7,0.0,33.21,235.6,3.3
SB-012,2011-09-25 17:10:00,19.72,65.88,1007.25,1.78,292.0,0.1,42.93,101.3,3.55
SB-020,2011-09-25 17:20:00,16.48,63.57,1011.78,3.06,78.5,3.1,36.68,148.8,3.72
SB-001,2011-09-25 17:30:00,17.56,61.24,1022.57,2.46,0.3,7.6,37.19,76.0,3.5
SB-009,2011-09-25 17:40:00,17.75,66.34,1010.92,2.91,122.2,13.6,29.99,59.0,3.4
SB-018,2011-09-25 17:50:00,16.17,68.03,1012.17,3.19,147.4,0.0,36.39,0.0,3.42
SB-020,2011-09-25 18:00:00,14.75,54.0,1013.8,3.03,273.9,0.0,27.5,34.7,3.71
SB-020,2011-09-25 18:10:00,15.82,65.45,1017.87,3.82,358.3,7.4,36.51,0.0,3.57
SB-010,2011-09-25 18:20:00,15.1,54.57,1011.94,2.17,284.0,0.0,24.4,0.0,3.49
SB-012,2011-09-25 18:30:00,17.83,62.66,1017.16,2.96,81.0,20.2,33.12,0.0,3.53
SB-005,2011-09-25 18:40:00,14.45,59.29,1007.83,3.08,342.1,0.0,31.92,0.0,3.6
SB-019,2011-09-25 18:50:00,18.23,50.25,1007.25,3.2,150.1,0.0,26.79,0.0,3.67
SB-007,2011-09-25 19:00:00,15.99,59.61,1009.03,3.52,123.8,3.9,46.71,0.0,3.52
SB-017,2011-09-25 19:10:00,16.32,50.27,1005.2,0.48,169.0,8.5,34.33,0.0,3.51
SB-001,2011-09-25 19:20:00,13.41,55.54,1014.57,0.11,299.8,0.0,29.95,0.0,3.29
SB-019,2011-09-25 19:30:00,15.56,59.97,1019.89,0.61,31.4,8.7,34.68,0.0,3.68
SB-017,2011-09-25 19:40:00,16.89,60.47,1018.33,2.7,49.3,5.9,35.76,0.0,3.4
SB-001,2011-09-25 19:50:00,15.36,62.75,1018.24,2.28,284.6,6.8,32.52,0.0,3.59
SB-016,2011-09-25 20:00:00,15.39,60.05,1013.6,0.17,62.6,0.0,43.14,0.0,3.47
SB-019,2011-09-25 20:10:00,14.88,54.2,1015.75,0.76,62.7,12.1,27.14,0.0,3.82
SB-009,2011-09-25 20:20:00,14.4,53.08,1014.96,2.36,313.9,15.1,28.91,0.0,3.77
SB-004,2011-09-25 20:30:00,12.86,62.36,1011.49,4.26,354.8,1.4,30.87,0.0,3.37
SB-007,2011-09-25 20:40:00,13.33,62.25,1017.83,2.88,285.9,8.4,26.79,0.0,3.63
SB-002,2011-09-25 20:50:00,14.55,50.82,1012.56,2.84,146.2,21.3,26.18,0.0,3.6
SB-014,2011-09-25 21:00:00,14.81,49.29,1018.55,0.24,332.9,16.6,41.9,0.0,3.36
SB-001,2011-09-25 21:10:00,13.77,57.84,1016.75,2.74,141.9,2.9,43.46,0.0,3.53
SB-004,2011-09-25 21:20:00,13.09,63.54,1012.89,3.99,159.6,0.4,47.12,0.0,3.51
SB-020,2011-09-25 21:30:00,15.06,66.49,1013.02,2.05,187.9,0.0,42.4,0.0,3.8
SB-019,2011-09-25 21:40:00,15.09,57.67,1018.06,6.74,258.1,0.0,28.83,0.0,3.74
SB-013,2011-09-25 21:50:00,13.96,64.52,1015.04,1.79,48.1,0.0,42.61,0.0,3.8
SB-003,2011-09-25 22:00:00,12.55,64.09,1012.95,1.38,142.3,0.0,29.69,0.0,3.14
SB-010,2011-09-25 22:10:00,13.37,66.72,1017.33,2.85,252.0,24.2,34.53,0.0,3.76
SB-008,2011-09-25 22:20:00,12.1,66.92,1017.28,0.61,122.8,2.9,34.16,0.0,3.55
SB-018,2011-09-25 22:30:00,13.62,62.89,1015.91,2.42,28.4,0.0,37.41,0.0,3.6
SB-017,2011-09-25 22:40:00,9.53,50.18,1019.25,2.79,196.1,0.0,42.07,0.0,3.78
SB-005,2011-09-25 22:50:00,13.95,62.06,1015.44,3.78,35.3,0.0,30.74,0.0,3.35
SB-007,2011-09-25 23:00:00,14.66,57.53,1017.08,2.32,27.8,6.2,27.08,0.0,3.45
SB-020,2011-09-25 23:10:00,13.69,63.05,1012.45,2.62,151.6,20.8,36.01,0.0,3.36
SB-017,2011-09-25 23:20:00,10.86,62.13,1012.89,3.73,355.3,0.0,39.5,0.0,3.72
SB-002,2011-09-25 23:30:00,11.85,74.44,1009.49,1.58,41.6,0.0,37.52,0.0,3.7
SB-011,2011-09-25 23:40:00,12.25,62.65,1011.37,4.4,231.3,25.1,41.24,0.0,3.54
SB-003,2011-09-25 23:50:00,12.03,71.43,1011.85,1.76,24.2,9.9,41.94,0.0,3.74
SB-015,2011-09-26 00:00:00,11.99,70.52,1011.64,3.83,57.0,40.8,38.84,0.0,3.59
SB-011,2011-09-26 00:10:00,10.39,73.38,1013.62,1.02,234.4,22.2,40.1,0.0,3.72
SB-002,2011-09-26 00:20:00,11.48,74.63,1010.1,5.11,0.4,28.2,26.29,0.0,3.75
SB-008,2011-09-26 00:30:00,11.83,69.67,1014.54,0.94,60.2,49.4,30.22,0.0,3.56
SB-015,2011-09-26 00:40:00,9.74,71.86,1014.27,2.07,295.0,42.3,32.61,0.0,3.58
SB-004,2011-09-26 00:50:00,11.18,67.68,1010.07,0.42,149.3,18.9,37.35,0.0,3.84
SB-005,2011-09-26 01:00:00,9.12,56.48,1013.05,6.67,124.1,19.4,34.84,0.0,3.89
SB-007,2011-09-26 01:10:00,11.94,68.58,1012.91,4.88,226.8,35.7,33.53,0.0,3.56
SB-002,2011-09-26 01:20:00,10.6,69.03,1010.54,3.47,120.4,31.2,49.21,0.0,3.49
SB-011,2011-09-26 01:30:00,9.07,67.38,1016.95,1.77,322.5,15.8,30.92,0.0,4.04
SB-012,2011-09-26 01:40:00,10.45,66.62,1017.47,2.14,320.7,17.2,44.11,0.0,3.92
SB-008,2011-09-26 01:50:00,9.43,73.23,1016.21,0.67,321.7,16.6,27.38,0.0,3.67
SB-014,2011-09-26 02:00:00,8.8,74.39,1015.52,2.08,3.4,23.7,33.45,0.0,3.33
SB-008,2011-09-26 02:10:00,9.02,78.26,1010.27,2.32,353.6,45.7,37.79,0.0,3.63
SB-009,2011-09-26 02:20:00,10.39,71.98,1018.84,2.38,264.0,33.8,33.14,0.0,3.83
SB-005,2011-09-26 02:30:00,9.59,72.25,1014.26,4.36,289.4,33.1,48.47,0.0,3.46
SB-013,2011-09-26 02:40:00,8.1,87.64,1015.76,0.14,176.6,26.9,37.53,0.0,3.54
SB-010,2011-09-26 02:50:00,11.93,76.5,1013.61,4.67,0.2,26.9,36.06,0.0,3.44
SB-003,2011-09-26 03:00:00,10.62,85.2,1003.72,2.04,252.0,16.1,30.07,0.0,3.77
SB-011,2011-09-26 03:10:00,8.81,77.1,1018.97,1.32,152.3,23.5,36.61,0.0,2.96
SB-005,2011-09-26 03:20:00,9.97,82.9,1009.14,0.44,124.3,45.0,39.27,0.0,3.58
SB-004,2011-09-26 03:30:00,9.5,81.07,1012.78,2.23,124.1,26.7,30.46,0.0,3.68
SB-005,2011-09-26 03:40:00,9.2,91.16,1015.73,4.11,317.2,18.3,33.86,0.0,3.5
SB-008,2011-09-26 03:50:00,9.57,76.58,1011.87,3.18,299.3,12.0,38.71,0.0,3.42
SB-009,2011-09-26 04:00:00,8.7,86.54,1014.38,0.61,65.8,9.8,27.73,0.0,3.67
SB-015,2011-09-26 04:10:00,9.41,78.88,1008.95,2.31,282.9,17.9,40.98,0.0,4.1
SB-001,2011-09-26 04:20:00,9.55,89.15,1017.14,4.29,311.3,30.3,36.31,0.0,3.48
SB-019,2011-09-26 04:30:00,9.17,79.64,1008.21,1.14,211.4,32.3,34.78,0.0,3.65
SB-012,2011-09-26 04:40:00,10.68,83.97,1009.64,4.05,236.5,25.6,35.09,0.0,3.69
SB-013,2011-09-26 04:50:00,10.74,90.06,1018.59,4.6,223.0,19.7,34.37,0.0,3.44
SB-004,2011-09-26 05:00:00,10.8,86.58,1008.33,3.44,194.9,23.3,40.47,0.0,3.4
SB-016,2011-09-26 05:10:00,10.08,93.98,1010.54,1.09,62.3,22.8,35.75,0.0,3.27
SB-012,2011-09-26 05:20:00,13.14,82.5,1006.82,2.44,141.7,27.2,36.01,0.0,3.6
SB-015,2011-09-26 05:30:00,10.29,98.33,1016.66,1.62,317.0,30.3,32.4,0.0,3.63
SB-001,2011-09-26 05:40:00,12.49,93.81,1010.27,5.6,69.9,20.4,44.63,0.0,3.68
SB-014,2011-09-26 05:50:00,,87.64,1014.45,1.46,220.8,11.2,34.23,0.0,3.49
SB-015,2011-09-26 06:00:00,12.19,88.94,1015.97,0.9,277.1,20.3,39.61,0.0,3.71
SB-008,2011-09-26 06:10:00,10.9,85.96,1015.49,4.26,219.9,24.6,34.68,77.1,3.51
SB-002,2011-09-26 06:20:00,10.05,88.94,1017.1,0.36,129.8,22.3,36.51,91.0,3.55
SB-016,2011-09-26 06:30:00,11.32,85.45,1017.29,0.85,178.7,40.5,37.06,66.4,3.84
SB-017,2011-09-26 06:40:00,12.45,90.49,1014.76,2.53,191.2,25.9,37.99,182.2,3.6
SB-011,2011-09-26 06:50:00,10.72,88.9,1016.55,0.63,45.6,25.1,36.33,217.0,3.94
SB-020,2011-09-26 07:00:00,15.02,77.69,1005.87,5.11,116.0,27.0,27.38,185.6,3.5
SB-002,2011-09-26 07:10:00,12.35,85.61,1016.08,4.77,324.1,25.9,45.06,222.4,3.46
SB-020,2011-09-26 07:20:00,11.14,89.3,1010.3,3.45,311.7,36.1,36.52,306.3,3.4
SB-010,2011-09-26 07:30:00,12.08,91.46,,5.6,110.8,32.0,34.53,370.4,3.57
SB-018,2011-09-26 07:40:00,12.13,83.18,1012.7,3.0,138.7,36.2,35.05,317.5,3.52
SB-004,2011-09-26 07:50:00,12.16,89.97,1017.34,0.77,100.5,36.0,38.24,452.5,3.47
SB-018,2011-09-26 08:00:00,11.81,87.18,1014.36,0.44,182.7,25.3,35.12,312.4,3.79
SB-012,2011-09-26 08:10:00,11.88,,1011.01,0.8,23.1,14.9,48.4,410.0,3.45
SB-007,2011-09-26 08:20:00,13.04,,1009.81,3.02,315.2,6.2,43.52,448.4,3.7
